playerID,yearID,teamID,round,position,f_G,f_GS,f_InnOuts,f_PO,f_A,f_E,f_DP,f_TP,f_PB
thompda01,1970,MIN,ALCS,2B,3,3,57,2,3,1,1,0,NULL
thompdo01,1953,BRO,WS,LF,2,0,6,0,1,0,0,0,NULL
thompgu01,1903,PIT,WS,P,1,0,6,0,1,0,0,0,NULL
thompha02,1951,NY1,WS,RF,5,5,123,4,0,2,0,0,NULL
thompha02,1954,NY1,WS,3B,4,4,111,5,12,0,1,0,NULL
thompju01,1939,CIN,WS,P,1,1,14,0,0,0,0,0,NULL
thompju01,1940,CIN,WS,P,1,1,10,0,1,0,0,0,NULL
thompma01,1995,COL,NLDS1,P,1,0,3,1,0,0,0,0,NULL
thompmi02,1993,PHI,NLCS,LF,5,3,93,8,0,1,0,0,NULL
thompmi02,1993,PHI,WS,LF,6,4,110,10,0,1,0,0,NULL
thompro01,1987,SFN,NLCS,2B,6,6,156,11,19,1,6,0,NULL
thompro01,1989,SFN,NLCS,2B,5,5,132,10,13,0,4,0,NULL
thompro01,1989,SFN,WS,2B,4,3,73,4,10,0,2,0,NULL
thompry02,2020,TBA,ALCS,P,3,0,5,0,0,0,0,0,NULL
thompry02,2020,TBA,ALDS1,P,2,1,11,1,1,0,1,0,NULL
thompry02,2020,TBA,ALWC1,P,1,0,4,0,0,0,0,0,NULL
thompry02,2020,TBA,WS,P,3,0,8,0,2,0,0,0,NULL
thompry02,2023,ARI,NLCS,P,4,0,17,0,1,0,0,0,NULL
thompry02,2023,ARI,NLDS2,P,2,0,7,0,0,1,0,0,NULL
thompry02,2023,ARI,NLWC1,P,2,0,8,0,0,0,0,0,NULL
thompry02,2023,ARI,WS,P,1,0,3,0,0,0,0,0,NULL
thomptr01,2022,LAN,NLDS2,CF,3,2,48,4,0,0,0,0,NULL
thomptr01,2022,LAN,NLDS2,LF,3,2,54,7,0,0,0,0,NULL
thomsbo01,1951,NY1,WS,3B,6,6,156,13,15,2,0,0,NULL
thomsjo01,2004,ATL,NLDS2,P,1,1,1,0,0,0,0,0,NULL
thomsjo01,2005,ATL,NLDS2,P,1,0,6,0,0,0,0,0,NULL
thondi01,1979,CAL,ALCS,SS,1,0,3,0,0,0,0,0,NULL
thondi01,1981,HOU,NWDIV,SS,4,3,84,5,10,1,0,0,NULL
thondi01,1986,HOU,NLCS,SS,6,3,92,6,9,0,2,0,NULL
thornma01,2008,CHA,ALDS2,P,3,0,10,1,1,0,0,0,NULL
thornma01,2014,WAS,NLDS1,P,3,0,7,2,0,0,0,0,NULL
thurmma01,1984,SDN,NLCS,P,1,1,11,0,1,0,0,0,NULL
thurmma01,1984,SDN,WS,P,2,2,16,0,2,0,0,0,NULL
thurmma01,1987,DET,ALCS,P,1,0,1,0,0,0,0,0,NULL
tiantlu01,1970,MIN,ALCS,P,1,0,2,0,0,0,0,0,NULL
tiantlu01,1975,BOS,ALCS,P,1,1,27,0,1,0,0,0,NULL
tiantlu01,1975,BOS,WS,P,3,3,75,0,4,0,0,0,NULL
tidrodi01,1976,NYA,ALCS,P,3,0,22,1,0,0,0,0,NULL
tidrodi01,1976,NYA,WS,P,2,0,7,0,0,0,0,0,NULL
tidrodi01,1977,NYA,ALCS,P,2,0,21,1,2,0,0,0,NULL
tidrodi01,1977,NYA,WS,P,2,0,11,0,1,0,0,0,NULL
tidrodi01,1978,NYA,ALCS,P,1,0,17,0,2,0,0,0,NULL
tidrodi01,1978,NYA,WS,P,2,0,14,0,0,0,0,0,NULL
tidrodi01,1983,CHA,ALCS,P,1,0,9,0,0,0,0,0,NULL
tillmbo01,1969,ATL,NLCS,C,1,0,3,2,0,0,0,0,0
tillmch01,2014,BAL,ALCS,P,1,1,13,0,0,0,0,0,NULL
tillmch01,2014,BAL,ALDS2,P,1,1,15,1,2,0,0,0,NULL
tillmch01,2016,BAL,ALWC,P,1,1,13,1,1,0,0,0,NULL
timlimi01,1991,TOR,ALCS,P,4,0,17,0,2,1,0,0,NULL
timlimi01,1992,TOR,ALCS,P,2,0,4,0,0,0,0,0,NULL
timlimi01,1992,TOR,WS,P,2,0,4,0,1,0,0,0,NULL
timlimi01,1993,TOR,ALCS,P,1,0,7,1,1,0,0,0,NULL
timlimi01,1993,TOR,WS,P,2,0,7,0,0,0,0,0,NULL
timlimi01,1997,SEA,ALDS2,P,1,0,2,0,0,0,0,0,NULL
timlimi01,2000,SLN,NLCS,P,3,0,10,0,2,0,0,0,NULL
timlimi01,2000,SLN,NLDS1,P,2,0,5,0,0,0,0,0,NULL
timlimi01,2001,SLN,NLDS2,P,1,0,4,0,0,0,0,0,NULL
timlimi01,2003,BOS,ALCS,P,5,0,16,1,0,0,0,0,NULL
timlimi01,2003,BOS,ALDS2,P,3,0,13,0,2,0,0,0,NULL
timlimi01,2004,BOS,ALCS,P,5,0,17,0,1,0,0,0,NULL
timlimi01,2004,BOS,ALDS1,P,3,0,9,0,0,0,0,0,NULL
timlimi01,2004,BOS,WS,P,3,0,9,0,2,0,0,0,NULL
timlimi01,2005,BOS,ALDS1,P,1,0,3,0,0,1,0,0,NULL
timlimi01,2007,BOS,ALCS,P,3,0,10,0,1,0,0,0,NULL
timlimi01,2007,BOS,WS,P,3,0,7,0,0,0,0,0,NULL
timlimi01,2008,BOS,ALCS,P,2,0,8,0,0,0,0,0,NULL
tinkejo01,1906,CHN,WS,SS,6,6,159,10,20,2,0,0,NULL
tinkejo01,1907,CHN,WS,SS,5,5,135,16,23,3,5,0,NULL
tinkejo01,1908,CHN,WS,SS,5,5,135,8,20,0,2,0,NULL
tinkejo01,1910,CHN,WS,SS,5,5,132,10,14,1,2,0,NULL
tinnibu01,1932,CHN,WS,P,2,0,7,0,1,0,0,0,NULL
tinslle01,1995,BOS,ALDS1,CF,1,1,38,1,0,0,0,0,NULL
tobinji01,1945,DET,WS,P,1,0,9,0,1,0,0,0,NULL
toddji01,1975,OAK,ALCS,P,3,0,3,0,0,0,0,0,NULL
tolanbo01,1970,CIN,NLCS,CF,3,3,84,5,0,0,0,0,NULL
tolanbo01,1970,CIN,WS,CF,5,5,129,4,0,1,0,0,NULL
tolanbo01,1972,CIN,NLCS,CF,5,5,132,13,0,0,0,0,NULL
tolanbo01,1972,CIN,WS,CF,7,7,178,11,0,1,0,0,NULL
tolanbo01,1976,PHI,NLCS,1B,1,0,4,0,0,0,0,0,NULL
tolanbo01,1976,PHI,NLCS,LF,1,0,3,1,0,0,0,0,NULL
tolbema01,2009,MIN,ALDS1,3B,2,2,39,0,2,0,1,0,NULL
tolbema01,2010,MIN,ALDS2,3B,1,0,3,0,0,0,0,0,NULL
tolesan01,2016,LAN,NLCS,CF,1,0,3,1,0,0,0,0,NULL
tolesan01,2016,LAN,NLCS,LF,6,4,89,4,1,2,0,0,NULL
tolesan01,2016,LAN,NLCS,RF,1,0,1,0,0,0,0,0,NULL
tolesan01,2016,LAN,NLDS2,LF,4,4,75,2,1,0,0,0,NULL
tollesh01,2015,TEX,ALDS2,P,2,0,9,0,0,0,0,0,NULL
tomkobr01,2000,SEA,ALCS,P,2,0,15,3,0,0,0,0,NULL
tomkobr01,2000,SEA,ALDS2,P,1,0,8,0,0,0,0,0,NULL
tomkobr01,2006,LAN,NLDS1,P,2,0,3,0,0,1,0,0,NULL
tomlida01,1973,CIN,NLCS,P,1,0,5,0,0,0,0,0,NULL
tomlida01,1979,CIN,NLCS,P,3,0,9,1,1,0,0,0,NULL
tomlijo01,2016,CLE,ALCS,P,1,1,17,1,0,0,0,0,NULL
tomlijo01,2016,CLE,ALDS2,P,1,1,15,0,0,0,0,0,NULL
tomlijo01,2016,CLE,WS,P,2,2,21,1,2,0,0,0,NULL
tomlijo01,2017,CLE,ALDS1,P,2,0,9,0,0,0,0,0,NULL
tomlijo01,2019,ATL,NLDS2,P,2,0,11,1,0,0,0,0,NULL
tomlijo01,2020,ATL,NLCS,P,2,0,8,0,0,0,0,0,NULL
tomlike01,2016,SFN,NLDS1,2B,1,1,24,0,3,0,0,0,NULL
tomlike01,2016,SFN,NLDS1,3B,1,0,6,0,0,0,0,0,NULL
tomlira01,1991,PIT,NLCS,P,1,1,18,1,0,0,0,0,NULL
tomlira01,1992,PIT,NLCS,P,2,0,8,0,1,0,0,0,NULL
toneyfr01,1921,NY1,WS,P,2,2,8,0,1,0,0,0,NULL
tonkimi01,2023,ATL,NLDS1,P,1,0,2,0,0,0,0,0,NULL
topaju01,2020,MIL,NLWC1,P,1,0,6,0,0,0,0,0,NULL
torgeea01,1948,BSN,WS,1B,5,5,132,44,5,0,2,0,NULL
torgeea01,1959,CHA,WS,1B,1,0,3,0,0,0,0,0,NULL
torreal01,2013,TBA,ALDS1,P,3,0,12,0,0,0,0,0,NULL
torrean02,2010,SFN,NLCS,CF,6,4,121,12,0,0,0,0,NULL
torrean02,2010,SFN,NLDS2,CF,4,4,114,9,0,0,0,0,NULL
torrean02,2010,SFN,WS,CF,4,4,105,11,0,0,0,0,NULL
torrean02,2010,SFN,WS,RF,1,1,27,2,0,0,0,0,NULL
torrefr01,1957,ML1,WS,1B,7,3,102,37,2,0,4,0,NULL
torrefr01,1958,ML1,WS,1B,5,4,108,39,2,2,4,0,NULL
torregl01,2018,NYA,ALDS1,2B,4,4,105,6,9,0,1,0,NULL
torregl01,2018,NYA,ALWC,2B,1,1,27,1,2,0,0,0,NULL
torregl01,2019,NYA,ALCS,2B,6,6,164,8,14,2,4,0,NULL
torregl01,2019,NYA,ALDS2,2B,3,3,81,3,7,0,2,0,NULL
torregl01,2020,NYA,ALDS1,SS,5,5,129,4,8,1,1,0,NULL
torregl01,2020,NYA,ALWC2,SS,2,2,54,4,4,0,0,0,NULL
torregl01,2021,NYA,ALWC,2B,1,1,24,4,3,0,2,0,NULL
torregl01,2022,NYA,ALCS,2B,4,4,102,6,8,1,3,0,NULL
torregl01,2022,NYA,ALDS1,2B,5,5,137,7,12,0,1,0,NULL
torremi01,1977,NYA,ALCS,P,2,1,33,1,1,0,0,0,NULL
torremi01,1977,NYA,WS,P,2,2,54,2,3,0,0,0,NULL
torrero01,2017,NYA,ALDS1,3B,1,0,6,0,1,0,0,0,NULL
torresa01,2008,MIL,NLDS2,P,2,0,6,0,1,0,0,0,NULL
torrest01,2001,ATL,NLDS1,C,1,0,6,1,0,0,0,0,0
torreyo01,2003,SFN,NLDS1,C,2,1,35,10,0,1,0,0,0
torreyo01,2007,COL,NLCS,C,4,4,114,29,2,0,0,0,0
torreyo01,2007,COL,NLDS2,C,3,3,81,26,1,1,0,0,0
torreyo01,2007,COL,WS,C,4,4,102,22,0,0,0,0,0
torreyo01,2009,COL,NLDS2,C,4,4,105,30,4,0,1,0,0
torreyo01,2011,TEX,ALCS,C,2,1,27,8,0,0,0,0,0
torreyo01,2011,TEX,WS,C,1,1,27,8,1,0,0,0,0
toussto01,2018,ATL,NLDS2,P,2,0,9,0,0,0,0,0,NULL
tovarce01,1969,MIN,ALCS,CF,3,3,94,10,0,0,0,0,NULL
tovarce01,1970,MIN,ALCS,2B,1,0,3,0,0,0,0,0,NULL
tovarce01,1970,MIN,ALCS,CF,2,2,48,3,0,0,0,0,NULL
tovarce01,1970,MIN,ALCS,LF,2,1,27,3,0,0,0,0,NULL
tovarce01,1975,OAK,ALCS,2B,1,0,6,3,1,0,0,0,NULL
tracedi01,1963,LAN,WS,2B,4,4,108,7,7,1,1,0,NULL
tracedi01,1965,LAN,WS,2B,5,4,120,11,11,1,4,0,NULL
tracedi01,1968,DET,WS,3B,1,0,3,0,0,0,0,0,NULL
trachst01,2006,NYN,NLCS,P,1,1,3,0,1,0,0,0,NULL
trachst01,2006,NYN,NLDS1,P,1,1,10,1,0,0,0,0,NULL
trammal01,1984,DET,ALCS,SS,3,3,84,1,8,0,0,0,NULL
trammal01,1984,DET,WS,SS,5,5,132,8,9,1,0,0,NULL
trammal01,1987,DET,ALCS,SS,5,5,129,6,9,1,1,0,NULL
trammbu01,2000,NYN,WS,RF,2,1,30,3,0,1,0,0,NULL
travide01,2016,TOR,ALCS,2B,1,1,14,1,3,0,1,0,NULL
travide01,2016,TOR,ALDS1,2B,1,1,27,1,4,0,1,0,NULL
travide01,2016,TOR,ALWC,2B,1,1,33,1,5,0,0,0,NULL
traynpi01,1925,PIT,WS,3B,7,7,183,6,17,0,2,0,NULL
traynpi01,1927,PIT,WS,3B,4,4,104,5,9,1,1,0,NULL
treadje01,1991,ATL,NLCS,2B,1,1,21,2,2,0,1,0,NULL
treadje01,1991,ATL,WS,2B,1,1,24,1,3,1,1,0,NULL
treadje01,1992,ATL,NLCS,2B,1,0,6,0,1,0,0,0,NULL
treanma01,2010,TEX,ALCS,C,2,2,48,9,0,0,0,0,0
treanma01,2010,TEX,ALDS1,C,1,1,27,10,0,0,0,0,0
treanma01,2010,TEX,WS,C,1,1,24,8,1,0,0,0,0
treinbl01,2016,WAS,NLDS2,P,3,0,8,0,0,0,0,0,NULL
treinbl01,2018,OAK,ALWC,P,1,0,6,0,1,0,0,0,NULL
treinbl01,2020,LAN,NLCS,P,4,0,16,0,0,0,0,0,NULL
treinbl01,2020,LAN,NLDS1,P,3,0,7,0,0,0,0,0,NULL
treinbl01,2020,LAN,NLWC1,P,1,0,3,0,0,0,0,0,NULL
treinbl01,2020,LAN,WS,P,3,0,8,0,0,0,0,0,NULL
treinbl01,2021,LAN,NLCS,P,4,0,11,1,0,0,0,0,NULL
treinbl01,2021,LAN,NLDS2,P,3,0,10,0,0,0,0,0,NULL
treinbl01,2021,LAN,NLWC,P,1,0,5,0,0,0,0,0,NULL
treinbl01,2022,LAN,NLDS2,P,1,0,3,0,0,0,0,0,NULL
treshto01,1962,NYA,WS,LF,7,7,183,14,0,0,0,0,NULL
treshto01,1963,NYA,WS,LF,4,4,102,3,0,0,0,0,NULL
treshto01,1964,NYA,WS,LF,7,7,186,11,0,0,0,0,NULL
trevijo01,2022,NYA,ALCS,C,3,3,78,19,0,0,0,0,0
trevijo01,2022,NYA,ALDS1,C,4,4,99,33,1,0,0,0,0
trillma01,1980,PHI,NLCS,2B,5,5,148,17,25,1,4,0,NULL
trillma01,1980,PHI,WS,2B,6,6,161,14,25,1,6,0,NULL
trillma01,1981,PHI,NEDIV,2B,5,5,132,13,11,0,2,0,NULL
trivilo01,2018,OAK,ALWC,P,1,0,9,0,1,0,0,0,NULL
trivilo01,2020,OAK,ALDS2,P,3,0,6,0,0,0,0,0,NULL
trivilo01,2020,OAK,ALWC4,P,1,0,2,0,0,0,0,0,NULL
trivilo01,2022,NYA,ALCS,P,2,0,8,0,0,0,0,0,NULL
trivilo01,2022,NYA,ALDS1,P,2,0,3,0,0,0,0,0,NULL
troncra01,2009,LAN,NLCS,P,3,0,9,0,1,0,0,0,NULL
troutdi01,1940,DET,WS,P,1,1,6,0,1,0,0,0,NULL
troutdi01,1945,DET,WS,P,2,1,41,2,5,0,0,0,NULL
troutmi01,2014,LAA,ALDS1,CF,3,3,90,12,0,0,0,0,NULL
troutst01,1984,CHN,NLCS,P,2,1,27,0,1,1,0,0,NULL
trowbbo01,1957,ML1,WS,P,1,0,3,0,0,0,0,0,NULL
truckvi01,1945,DET,WS,P,2,2,40,1,1,0,0,0,NULL
tuckeky01,2019,HOU,ALCS,RF,2,1,36,4,0,0,0,0,NULL
tuckeky01,2019,HOU,ALDS1,RF,1,1,24,1,0,0,0,0,NULL
tuckeky01,2020,HOU,ALCS,LF,5,3,93,5,0,0,0,0,NULL
tuckeky01,2020,HOU,ALCS,RF,4,4,87,5,0,0,0,0,NULL
tuckeky01,2020,HOU,ALDS2,LF,2,2,54,1,0,0,0,0,NULL
tuckeky01,2020,HOU,ALDS2,RF,2,2,54,7,0,0,0,0,NULL
tuckeky01,2020,HOU,ALWC3,LF,2,2,54,9,1,0,0,0,NULL
tuckeky01,2021,HOU,ALCS,RF,6,6,159,13,0,0,0,0,NULL
tuckeky01,2021,HOU,ALDS1,RF,4,4,105,9,0,0,0,0,NULL
tuckeky01,2021,HOU,WS,CF,4,3,72,6,0,0,0,0,NULL
tuckeky01,2021,HOU,WS,RF,4,3,84,9,0,0,0,0,NULL
tuckeky01,2022,HOU,ALCS,RF,4,4,108,5,0,0,0,0,NULL
tuckeky01,2022,HOU,ALDS2,RF,3,3,108,11,0,0,0,0,NULL
tuckeky01,2022,HOU,WS,RF,6,6,162,14,0,0,0,0,NULL
tuckeky01,2023,HOU,ALCS,RF,4,4,108,5,0,0,0,0,NULL
tuckeky01,2023,HOU,ALDS2,RF,2,2,54,1,1,0,0,0,NULL
tuckemi01,1997,ATL,NLCS,RF,4,4,84,6,1,0,1,0,NULL
tuckemi01,1997,ATL,NLDS2,RF,2,2,39,3,0,0,0,0,NULL
tuckemi01,1998,ATL,NLCS,RF,5,4,99,7,0,0,0,0,NULL
tuckemi01,1998,ATL,NLDS1,RF,3,3,69,6,0,0,0,0,NULL
tucketh01,1948,CLE,WS,CF,1,1,27,3,1,0,1,0,NULL
tudorjo01,1985,SLN,NLCS,P,2,2,38,0,1,0,0,0,NULL
tudorjo01,1985,SLN,WS,P,3,3,54,0,3,0,0,0,NULL
tudorjo01,1987,SLN,NLCS,P,2,2,46,0,4,0,0,0,NULL
tudorjo01,1987,SLN,WS,P,2,2,33,0,4,0,0,0,NULL
tudorjo01,1988,LAN,NLCS,P,1,1,15,1,2,0,0,0,NULL
tudorjo01,1988,LAN,WS,P,1,1,4,0,0,0,0,0,NULL
tulowtr01,2007,COL,NLCS,SS,4,4,114,7,14,0,3,0,NULL
tulowtr01,2007,COL,NLDS2,SS,3,3,81,5,8,0,2,0,NULL
tulowtr01,2007,COL,WS,SS,4,4,102,7,9,0,1,0,NULL
tulowtr01,2009,COL,NLDS2,SS,4,4,105,12,10,0,3,0,NULL
tulowtr01,2015,TOR,ALCS,SS,6,6,147,7,21,0,3,0,NULL
tulowtr01,2015,TOR,ALDS2,SS,5,5,150,7,15,0,2,0,NULL
tulowtr01,2016,TOR,ALCS,SS,5,5,129,9,5,0,1,0,NULL
tulowtr01,2016,TOR,ALDS1,SS,3,3,84,4,6,0,2,0,NULL
tulowtr01,2016,TOR,ALWC,SS,1,1,33,1,4,0,0,0,NULL
tunnele01,1987,SLN,WS,P,2,0,13,0,1,0,0,0,NULL
turanbr02,2023,MIL,NLWC1,2B,2,2,45,3,4,0,1,0,NULL
turlebo01,1955,NYA,WS,P,3,1,16,0,1,0,0,0,NULL
turlebo01,1956,NYA,WS,P,3,1,33,0,2,0,0,0,NULL
turlebo01,1957,NYA,WS,P,3,2,35,2,2,0,1,0,NULL
turlebo01,1958,NYA,WS,P,4,2,49,0,1,0,0,0,NULL
turlebo01,1960,NYA,WS,P,2,2,28,0,2,0,0,0,NULL
turneji01,1940,CIN,WS,P,1,1,18,0,1,0,0,0,NULL
turneji01,1942,NYA,WS,P,1,0,3,0,0,0,0,0,NULL
turneju01,2015,LAN,NLDS2,3B,5,5,120,2,7,0,0,0,NULL
turneju01,2016,LAN,NLCS,3B,6,6,156,7,14,0,1,0,NULL
turneju01,2016,LAN,NLDS2,3B,5,5,132,1,3,0,0,0,NULL
turneju01,2017,LAN,NLCS,3B,5,5,132,1,6,0,0,0,NULL
turneju01,2017,LAN,NLDS1,3B,3,3,81,1,8,1,1,0,NULL
turneju01,2017,LAN,WS,3B,6,6,162,4,15,1,3,0,NULL
turneju01,2018,LAN,NLCS,3B,7,7,195,4,19,1,1,0,NULL
turneju01,2018,LAN,NLDS2,3B,4,4,105,4,13,0,0,0,NULL
turneju01,2018,LAN,WS,3B,5,5,156,2,3,0,0,0,NULL
turneju01,2019,LAN,NLDS1,3B,5,5,135,4,15,0,4,0,NULL
turneju01,2020,LAN,NLCS,3B,6,6,159,3,13,0,4,0,NULL
turneju01,2020,LAN,NLDS1,3B,3,3,81,1,8,0,0,0,NULL
turneju01,2020,LAN,NLWC1,3B,2,2,54,1,1,0,0,0,NULL
turneju01,2020,LAN,WS,3B,6,6,155,3,9,0,1,0,NULL
turneju01,2021,LAN,NLCS,3B,3,3,73,0,6,0,1,0,NULL
turneju01,2021,LAN,NLDS2,3B,5,5,132,4,7,1,0,0,NULL
turneju01,2021,LAN,NLWC,3B,1,1,27,1,1,0,0,0,NULL
turneju01,2022,LAN,NLDS2,3B,1,1,24,1,1,0,0,0,NULL
turnetr01,2016,WAS,NLDS2,2B,1,0,6,0,0,0,0,0,NULL
turnetr01,2016,WAS,NLDS2,CF,5,5,126,11,0,0,0,0,NULL
turnetr01,2017,WAS,NLDS2,SS,5,5,132,5,16,1,4,0,NULL
turnetr01,2019,WAS,NLCS,SS,4,4,108,3,4,0,1,0,NULL
turnetr01,2019,WAS,NLDS1,SS,5,5,135,3,4,0,1,0,NULL
turnetr01,2019,WAS,NLWC,SS,1,1,27,2,2,0,1,0,NULL
turnetr01,2019,WAS,WS,SS,7,7,189,8,21,1,2,0,NULL
turnetr01,2021,LAN,NLCS,2B,6,6,156,7,13,0,5,0,NULL
turnetr01,2021,LAN,NLDS2,2B,5,5,132,11,11,0,1,0,NULL
turnetr01,2021,LAN,NLWC,2B,1,1,27,2,2,0,0,0,NULL
turnetr01,2022,LAN,NLDS2,SS,4,4,102,4,8,1,1,0,NULL
turnetr01,2023,PHI,NLCS,SS,7,7,181,4,17,1,2,0,NULL
turnetr01,2023,PHI,NLDS1,SS,4,4,105,6,11,3,3,0,NULL
turnetr01,2023,PHI,NLWC2,SS,2,2,54,3,6,0,2,0,NULL
tylerle01,1914,BSN,WS,P,1,1,30,1,5,0,0,0,NULL
tylerle01,1918,CHN,WS,P,3,3,69,2,9,1,0,0,NULL
ueharko01,2011,TEX,ALCS,P,2,0,4,0,0,0,0,0,NULL
ueharko01,2011,TEX,ALDS2,P,1,0,0,0,0,0,0,0,NULL
ueharko01,2012,TEX,ALWC,P,1,0,3,0,0,0,0,0,NULL
ueharko01,2013,BOS,ALCS,P,5,0,18,0,1,0,0,0,NULL
ueharko01,2013,BOS,ALDS1,P,3,0,9,1,1,0,0,0,NULL
ueharko01,2013,BOS,WS,P,5,0,14,1,1,0,0,0,NULL
ueharko01,2016,BOS,ALDS2,P,2,0,6,0,0,0,0,0,NULL
ugglada01,2012,ATL,NLWC,2B,1,1,27,2,3,1,1,0,NULL
uhlaete01,1969,MIN,ALCS,LF,2,1,38,4,0,1,0,0,NULL
uhlege01,1920,CLE,WS,P,2,0,9,0,1,0,0,0,NULL
underto01,1976,PHI,NLCS,P,1,0,1,0,0,0,0,0,NULL
underto01,1980,NYA,ALCS,P,2,0,9,0,2,0,0,0,NULL
underto01,1981,OAK,ALCS,P,2,0,4,0,0,0,0,0,NULL
underto01,1981,OAK,AWDIV,P,1,0,1,0,0,0,0,0,NULL
unserde01,1980,PHI,NLCS,LF,2,0,6,1,0,0,0,0,NULL
unserde01,1980,PHI,NLCS,RF,2,0,12,1,1,0,1,0,NULL
unserde01,1980,PHI,WS,LF,3,1,30,1,0,0,0,0,NULL
upshace01,1969,ATL,NLCS,P,3,0,19,0,1,0,1,0,NULL
upshawi01,1985,TOR,ALCS,1B,7,7,186,53,7,1,3,0,NULL
uptonbj01,2008,TBA,ALCS,CF,7,7,194,33,0,1,0,0,NULL
uptonbj01,2008,TBA,ALDS2,CF,4,4,105,9,0,0,0,0,NULL
uptonbj01,2008,TBA,WS,CF,5,5,126,9,1,0,1,0,NULL
uptonbj01,2010,TBA,ALDS1,CF,5,5,135,8,1,0,1,0,NULL
uptonbj01,2011,TBA,ALDS2,CF,4,4,105,15,0,0,0,0,NULL
uptonbj01,2013,ATL,NLDS2,CF,1,0,6,0,0,0,0,0,NULL
uptonbj01,2016,TOR,ALCS,LF,2,0,9,0,0,0,0,0,NULL
uptonbj01,2016,TOR,ALDS1,LF,2,1,30,3,0,0,0,0,NULL
uptonju01,2007,ARI,NLCS,RF,4,2,66,10,0,0,0,0,NULL
uptonju01,2007,ARI,NLDS1,RF,2,2,45,2,0,0,0,0,NULL
uptonju01,2011,ARI,NLDS2,RF,5,5,130,16,0,0,0,0,NULL
uptonju01,2013,ATL,NLDS2,LF,2,0,9,0,0,0,0,0,NULL
uptonju01,2013,ATL,NLDS2,RF,4,4,93,7,0,0,0,0,NULL
urbinug01,2003,FLO,NLCS,P,4,0,21,0,0,0,0,0,NULL
urbinug01,2003,FLO,NLDS1,P,3,0,9,1,0,0,0,0,NULL
urbinug01,2003,FLO,WS,P,3,0,9,0,0,0,0,0,NULL
uriasju01,2016,LAN,NLCS,P,1,1,11,0,0,0,0,0,NULL
uriasju01,2016,LAN,NLDS2,P,1,0,6,0,2,0,0,0,NULL
uriasju01,2018,LAN,NLCS,P,4,0,10,0,1,0,0,0,NULL
uriasju01,2018,LAN,WS,P,3,0,9,0,0,0,0,0,NULL
uriasju01,2019,LAN,NLDS1,P,3,0,11,0,0,1,0,0,NULL
uriasju01,2020,LAN,NLCS,P,2,1,24,0,1,0,0,0,NULL
uriasju01,2020,LAN,NLDS1,P,1,0,15,0,0,0,0,0,NULL
uriasju01,2020,LAN,NLWC1,P,1,0,9,0,1,0,0,0,NULL
uriasju01,2020,LAN,WS,P,2,1,21,0,0,0,0,0,NULL
uriasju01,2021,LAN,NLCS,P,2,1,18,0,0,0,0,0,NULL
uriasju01,2021,LAN,NLDS2,P,2,1,27,0,0,0,0,0,NULL
uriasju01,2022,LAN,NLDS2,P,1,1,15,0,0,0,0,0,NULL
uriaslu01,2020,MIL,NLWC1,3B,1,1,24,2,1,0,0,0,NULL
uriaslu01,2021,MIL,NLDS1,3B,3,3,75,2,11,0,0,0,NULL
uriasra01,2023,BAL,ALDS1,3B,1,1,21,0,0,0,0,0,NULL
uribeab01,2023,MIL,NLWC1,P,2,0,4,0,1,0,0,0,NULL
uribejo01,1987,SFN,NLCS,SS,7,7,180,12,21,0,7,0,NULL
uribejo01,1989,SFN,NLCS,SS,5,5,123,6,9,2,2,0,NULL
uribejo01,1989,SFN,WS,SS,3,2,47,1,3,0,0,0,NULL
uribeju01,2005,CHA,ALCS,SS,5,5,135,7,26,1,3,0,NULL
uribeju01,2005,CHA,ALDS1,SS,3,3,81,5,7,0,1,0,NULL
uribeju01,2005,CHA,WS,SS,4,4,123,10,14,2,3,0,NULL
uribeju01,2008,CHA,ALDS2,3B,4,4,102,1,10,0,0,0,NULL
uribeju01,2010,SFN,NLCS,3B,2,2,54,1,4,0,0,0,NULL
uribeju01,2010,SFN,NLCS,SS,3,2,57,2,7,0,1,0,NULL
uribeju01,2010,SFN,NLDS2,3B,2,0,12,0,2,0,0,0,NULL
uribeju01,2010,SFN,NLDS2,SS,4,4,102,4,5,0,1,0,NULL
uribeju01,2010,SFN,WS,3B,5,5,132,4,14,1,3,0,NULL
uribeju01,2013,LAN,NLCS,3B,6,6,166,5,14,0,2,0,NULL
uribeju01,2013,LAN,NLDS2,3B,4,4,105,0,8,0,1,0,NULL
uribeju01,2014,LAN,NLDS2,3B,4,4,102,1,7,0,0,0,NULL
urquijo01,2019,HOU,ALCS,P,1,0,8,0,0,0,0,0,NULL
urquijo01,2019,HOU,ALDS1,P,1,0,5,0,0,0,0,0,NULL
urquijo01,2019,HOU,WS,P,2,1,17,0,1,0,0,0,NULL
urquijo01,2020,HOU,ALCS,P,2,1,21,0,0,0,0,0,NULL
urquijo01,2020,HOU,ALDS2,P,1,1,13,1,0,0,0,0,NULL
urquijo01,2020,HOU,ALWC3,P,1,1,13,0,1,0,0,0,NULL
urquijo01,2021,HOU,ALCS,P,1,1,5,0,0,0,0,0,NULL
urquijo01,2021,HOU,WS,P,2,1,18,0,0,0,0,0,NULL
urquijo01,2022,HOU,WS,P,1,0,9,0,0,0,0,0,NULL
urquijo01,2023,HOU,ALCS,P,1,0,6,0,0,0,0,0,NULL
urshegi01,2017,CLE,ALDS1,3B,5,5,117,1,6,2,1,0,NULL
